Name;Birthday;Citizenship;Weight;Height;Link;Site
Аскар Аскаров;9 октября 1992;Россия;56;167;https://www.sports.ru/askar-askarov/;https://www.sports.ru
Калеб Плант;8 июля 1992;США;76;185;https://www.sports.ru/tags/161088298/;https://www.sports.ru
Мераб Двалишвили;10 января 1991;Грузия;61;167;https://www.sports.ru/merab-dvalishvili/;https://www.sports.ru
Нариман Аббасов;;Азербайджан;70;172;https://www.sports.ru/nariman-abbasov/;https://www.sports.ru
Лендруш «Леко» Акопян;;Россия;82;171;https://www.sports.ru/lendrush-leko-akopyan/;https://www.sports.ru
Вирджил Ортис;25 марта 1998;США;;;https://www.sports.ru/tags/161108066/;https://www.sports.ru
Заур Абдуллаев;23 марта 1994;Россия;61;175;https://www.sports.ru/tags/161094797/;https://www.sports.ru
Меган Андерсон;11 февраля 1990;Австралия;66;183;https://www.sports.ru/tags/161077900/;https://www.sports.ru
Иван Редкач;11 марта 1986;Украина;;177;https://www.sports.ru/tags/154246164/;https://www.sports.ru
Квинтон Джексон;20 июня 1978;США;93;185;https://www.sports.ru/tags/6154726/;https://www.sports.ru
Дэвид Туа;21 ноября 1972;Самоа;;178;https://www.sports.ru/tags/1045555/;https://www.sports.ru
Масайоши Накатани;8 марта 1989;Япония;;;https://www.sports.ru/tags/161115556/;https://www.sports.ru
Нобухико Такада;12 апреля 1962;Япония;110;185;https://www.sports.ru/tags/161094841/;https://www.sports.ru
Антонио Родриго Ногейра;2 июня 1976;Бразилия;тяжелый (свыше 93 кг/206 фунтов);191выше 93 кг/206 фунтов);https://www.sports.ru/tags/5699767/;https://www.sports.ru
Шейн Мозли;7 сентября 1971;США;66;175;https://www.sports.ru/tags/1046014/;https://www.sports.ru
Хасбик (Хасбулла Магомедов);27 января 2002;Россия;20;93;https://www.sports.ru/hasbik/;https://www.sports.ru
Александр Шаблий;18 апреля 1993;Россия;70;175;https://www.sports.ru/tags/161114927/;https://www.sports.ru
Заррух Адашев;29 июля 1992;Узбекистан;57;165;https://www.sports.ru/zarrukh-adashev/;https://www.sports.ru
Василий Левит;24 февраля 1988;Казахстан;;185;https://www.sports.ru/tags/161051282/;https://www.sports.ru
Евгений Градович;7 августа 1986;Россия;57 кг;170 см;https://www.sports.ru/tags/146936671/;https://www.sports.ru
Микки Рурк;16 сентября 1952;США;;180;https://www.sports.ru/tags/6319077/;https://www.sports.ru
Асхаб Тамаев;30 апреля 2001;Россия;91;178;https://www.sports.ru/ashab-tamaev/;https://www.sports.ru
Брайан Кастаньо;12 сентября 1989;Аргентина;;;https://www.sports.ru/tags/161117911/;https://www.sports.ru
Жасулан Акимжан;;Казахстан;65 кг;170 см;https://www.sports.ru/tags/161116120/;https://www.sports.ru
Юсуф Раисов;22 июня 1995;Россия;66;178;https://www.sports.ru/yusuf-raisov/;https://www.sports.ru
Ричард Комми;10 марта 1987;Гана;61;175;https://www.sports.ru/tags/161086317/;https://www.sports.ru
Денис Беринчик;5 мая 1988;Украина;;170;https://www.sports.ru/denys-berinchyk/;https://www.sports.ru
Серик Сапиев;16 ноября 1983;Казахстан;;179;https://www.sports.ru/tags/5375947/;https://www.sports.ru
Бенеил Дариуш;6 мая 1989;Иран;70;178;https://www.sports.ru/beneil-dariush/;https://www.sports.ru
Али Багов;2 декабря 1990;Россия;70;175;https://www.sports.ru/ali-bagov/;https://www.sports.ru
Роман Долидзе;15 июля 1988;Грузия Украина;84;191;https://www.sports.ru/tags/161088474/;https://www.sports.ru
Дерек Чисора;29 декабря 1983;Англия;;187;https://www.sports.ru/dereck-chisora/;https://www.sports.ru
Магомед Абдусаламов;25 марта 1981;Россия;120;187;https://www.sports.ru/tags/5569504/;https://www.sports.ru
Бейбут Шуменов;19 августа 1983;Казахстан;;188 см;https://www.sports.ru/tags/4505976/;https://www.sports.ru
Мухамед «Киборг» Калмыков;;Россия;84;185;https://www.sports.ru/mukhamed-kalmykov/;https://www.sports.ru
Лиам Смит;27 июля 1988;Великобритания;69;176;https://www.sports.ru/liam-smith/;https://www.sports.ru
Эдуард Трояновский;30 мая 1980;Россия;62;175;https://www.sports.ru/tags/146936660/;https://www.sports.ru
Энтони Кролла;16 ноября 1986;Великобритания;61;174;https://www.sports.ru/tags/108054221/;https://www.sports.ru
Егор Мехонцев;14 ноября 1984;Россия;;184;https://www.sports.ru/yegor-mekhontsev/;https://www.sports.ru
Амир Хан;8 декабря 1986;Великобритания;61;178;https://www.sports.ru/amir-khan/;https://www.sports.ru
Гига Чикадзе;25 августа 1988;Грузия;66;183;https://www.sports.ru/giga-chikadze/;https://www.sports.ru
Шон Стриклэнд;27 февраля 1991;США;84;185;https://www.sports.ru/sean-strickland/;https://www.sports.ru
Илья Рольгейзер;;;;;https://www.sports.ru/tags/161056875/;https://www.sports.ru
Кимбо Слайс;8 февраля 1974;США;106;188;https://www.sports.ru/tags/5840785/;https://www.sports.ru
Йорденис Угас;14 июля 1986;Куба;;;https://www.sports.ru/tags/5368868/;https://www.sports.ru
Сергей Деревянченко;31 октября 1985;Украина;;186;https://www.sports.ru/sergey-derevyanchenko/;https://www.sports.ru
Хабиб Аллахвердиев;8 декабря 1982;Россия;;183;https://www.sports.ru/tags/3536004/;https://www.sports.ru
Кэтлин Чукагян;28 декабря 1988;США;56;175;https://www.sports.ru/tags/161094873/;https://www.sports.ru
Максим Дадашев;30 сентября 1990;Россия;63;175;https://www.sports.ru/tags/161091159/;https://www.sports.ru
Даррен Тилл;24 декабря 1992;Англия;77;183;https://www.sports.ru/darren-till/;https://www.sports.ru
Стивен Томпсон;11 февраля 1983;США;;183;https://www.sports.ru/steven-thompson/;https://www.sports.ru
Вячеслав Василевский;16 июня 1988;Россия;85;179;https://www.sports.ru/vyacheslav-vasilevsky/;https://www.sports.ru
Рэнди Кутюр;22 июня 1963;США;103;185;https://www.sports.ru/tags/6318358/;https://www.sports.ru
Рашад Эванс;25 сентября 1979;США;93;180;https://www.sports.ru/rashad-evans/;https://www.sports.ru
Эдвин Валеро;3 декабря 1981;Венесуэла;;168;https://www.sports.ru/tags/2997708/;https://www.sports.ru
Анджей Голота;5 января 1968;Польша;109;193;https://www.sports.ru/tags/1045510/;https://www.sports.ru
Том Аспинэлл;11 апреля 1993;Англия;114;196;https://www.sports.ru/tom-aspinall/;https://www.sports.ru
Доминик Рейес;26 декабря 1989;США;93;193;https://www.sports.ru/dominick-reyes/;https://www.sports.ru
Михаил Кокляев;17 декабря 1978;Россия;160;193;https://www.sports.ru/koklyaev/;https://www.sports.ru
Али Багаутинов;10 июня 1985;Россия;56;162;https://www.sports.ru/tags/152664755/;https://www.sports.ru
Роман Зенцов;10 сентября 1973;Россия;;185;https://www.sports.ru/tags/48234333/;https://www.sports.ru
Юрайя Фэйбер;14 мая 1979;США;66;168;https://www.sports.ru/tags/6132078/;https://www.sports.ru
Нурулло Алиев;16 октября 1999;Таджикистан;70;177;https://www.sports.ru/nurullo-aliev/;https://www.sports.ru
Тагир Уланбеков;8 июля 1991;Россия;56;178;https://www.sports.ru/tagir-ulanbekov/;https://www.sports.ru
Владимир Мышев;13 мая 1998;Россия;61;170;https://www.sports.ru/tags/161109308/;https://www.sports.ru
Лукас Мартин Маттиссе;27 сентября 1982;Аргентина;63;169;https://www.sports.ru/tags/74032136/;https://www.sports.ru
Серхио Мартинес;21 февраля 1975;Аргентина;72;178;https://www.sports.ru/tags/4148939/;https://www.sports.ru
Роман Кармазин;2 января 1973;Россия;;181;https://www.sports.ru/tags/1045307/;https://www.sports.ru
Дуглас Лима;5 января 1988;Бразилия;77;185;https://www.sports.ru/douglas-lima/;https://www.sports.ru
Ник Ньюэлл;17 марта 1986;США;70 кг;178 см;https://www.sports.ru/tags/145870426/;https://www.sports.ru
Максим Гришин;2 мая 1984;Россия;92;190;https://www.sports.ru/maxim-grishin/;https://www.sports.ru
Келли Павлик;4 апреля 1982;США;;189;https://www.sports.ru/tags/1045907/;https://www.sports.ru
Эдмен Шахбазян;20 ноября 1997;США Армения;84;188;https://www.sports.ru/edmen-shahbazyan/;https://www.sports.ru
Александра Албу;14 июля 1990;Россия Молдова;52;160;https://www.sports.ru/tags/152951944/;https://www.sports.ru
Чан Сон Юнг;17 марта 1987;Южная Корея;66;170;https://www.sports.ru/korean-zombie/;https://www.sports.ru
Крис Вайдман;17 июня 1984;США;84 кг;187 см;https://www.sports.ru/chris-weidman/;https://www.sports.ru
Роман Гонсалес;17 июня 1987;Никарагуа;52;160;https://www.sports.ru/tags/41456482/;https://www.sports.ru
Руслан Караев;19 мая 1983;Россия;95;188;https://www.sports.ru/tags/20265615/;https://www.sports.ru
Дмитрий Чудинов;15 сентября 1986;Россия;;;https://www.sports.ru/tags/6359151/;https://www.sports.ru
Гильермо Джонс;5 мая 1972;Панама;;;https://www.sports.ru/tags/5374057/;https://www.sports.ru
Вячеслав Глазков;10 сентября 1984;Украина;;190;https://www.sports.ru/tags/5345062/;https://www.sports.ru
Исмаил Силлах;28 февраля 1985;Украина;79 кг;185 см;https://www.sports.ru/tags/3536815/;https://www.sports.ru
Рикардо Майорга;3 октября 1973;Никарагуа;;180;https://www.sports.ru/tags/1045985/;https://www.sports.ru
Султан Ибрагимов;8 марта 1975;Россия;;187;https://www.sports.ru/tags/1045386/;https://www.sports.ru
Джеймс Тони;23 августа 1968;США;104;178;https://www.sports.ru/tags/1045379/;https://www.sports.ru
Гилберт Бернс;20 июля 1986;Бразилия;77;178;https://www.sports.ru/gilbert-burns/;https://www.sports.ru
Анатолий Малыхин;11 января 1988;Россия;;;https://www.sports.ru/anatoliy-malykhin/;https://www.sports.ru
Алексей Кунченко;2 мая 1984;Россия;77;178;https://www.sports.ru/tags/161083707/;https://www.sports.ru
Ион Куцелаба;14 декабря 1993;Молдова;93;185;https://www.sports.ru/ion-cutelaba/;https://www.sports.ru
Хильберто Рамирес;19 июня 1991;Мексика;;;https://www.sports.ru/gilberto-ramirez/;https://www.sports.ru
Рико Верховен;10 апреля 1989;Нидерланды;;;https://www.sports.ru/tags/145740417/;https://www.sports.ru
Иван Дычко;11 августа 1990;Казахстан;;206 см;https://www.sports.ru/tags/142598163/;https://www.sports.ru
Диего Санчес;31 декабря 1981;США;77;178;https://www.sports.ru/tags/51097458/;https://www.sports.ru
Гекхан Саки;8 октября 1983;Нидерланды Турция;97;182;https://www.sports.ru/tags/7464153/;https://www.sports.ru
Реми Боньяски;10 января 1976;Нидерланды;111;193;https://www.sports.ru/tags/7429070/;https://www.sports.ru
Михаил Заяц;;Россия;90;181;https://www.sports.ru/tags/6229007/;https://www.sports.ru
Тито Ортис;23 января 1975;США;93;188;https://www.sports.ru/tags/6186795/;https://www.sports.ru
Бахтияр Артаев;14 марта 1983;Казахстан;69;183;https://www.sports.ru/tags/5375982/;https://www.sports.ru
